경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
12,2,35,A2,김지영,여,52,5.35,5.21,0.19,52.9,41.2,17.6,2136 1465,,5.69,35.5,,66.7/6,66.7/6,75.0/4,0.0/4,33.3/9,25.0/4,33,5.78,43.6,43,5.73,58.1,41.0,40,2.0,4.0,1,5
12,3,39,B2,이경섭,남,61,5.06,4.94,0.21,50.0,18.8,18.8,6314 3356,,5.24,30.4,,50.0/4,50.0/4,25.0/4,0.0/3,0.0/5,0.0/4,24,5.25,31.9,109,5.23,51.3,36.0,115,,4.0,1,5
12,4,44,A1,어선규,남,57,7.88,7.65,0.1,82.4,58.8,41.2,3321 1312,,7.06,52.6,,100.0/5,87.5/8,66.7/6,25.0/8,28.6/7,12.5/8,42,5.63,37.8,28,4.97,45.8,29.2,68,4.0,4.0,1,5
12,5,40,A2,손동민,남,53,4.0,2.76,0.27,35.3,17.6,5.9,2415 5632,,5.17,33.3,,75.0/4,0.0/2,0.0/3,33.3/3,0.0/4,0.0/2,18,5.62,40.6,51,6.18,60.2,41.7,78,,4.0,1,5
12,6,51,B1,김종희,남,60,5.05,4.71,0.23,52.6,31.6,10.5,3526 6523,,4.63,25.9,,50.0/6,33.3/6,25.0/4,50.0/6,20.0/5,0.0/4,31,5.02,34.9,97,5.68,56.2,41.6,24,5.0,4.0,1,5
13,1,54,A1,최재원,남,60,5.11,4.97,0.22,52.6,26.3,10.5,3315 4514,,5.77,37.9,,60.0/5,66.7/6,25.0/8,33.3/6,0.0/4,50.0/6,35,5.71,41.9,89,5.96,61.9,40.7,77,4.0,1.0,4,2
13,2,26,B2,박민영,여,41,3.81,3.63,0.25,31.3,6.3,6.3,3343 1355,,3.19,7.5,,50.0/6,0.0/4,0.0/3,0.0/4,0.0/5,0.0/4,26,6.04,47.1,91,5.3,53.3,36.0,124,,1.0,4,2
13,3,47,A1,정민수,남,60,7.88,7.71,0.17,88.2,58.8,41.2,3111 1314,,6.74,53.4,,100.0/5,83.3/6,50.0/4,50.0/8,83.3/6,0.0/8,37,5.69,38.7,8,6.08,62.0,43.0,30,6.0,1.0,4,2
13,4,42,A2,황이태,남,58,4.94,4.33,0.28,55.6,16.7,11.1,3633 5162,,5.31,29.0,,60.0/5,50.0/6,66.7/6,0.0/5,0.0/6,20.0/5,33,5.34,34.5,9,6.02,63.6,45.8,19,,1.0,4,2
13,5,53,A1,김현철,남,55,6.29,5.74,0.18,64.7,52.9,17.6,2625 3252,,7.13,60.7,,75.0/4,80.0/5,80.0/5,80.0/5,0.0/4,0.0/5,28,5.18,37.6,13,5.26,51.4,35.2,90,5.0,1.0,4,2
13,6,38,B1,기광서,남,56,4.41,4.21,0.16,35.3,23.5,5.9,4266 4531,,4.94,31.3,,66.7/6,37.5/8,40.0/5,0.0/6,16.7/6,25.0/4,35,6.05,45.4,68,5.38,53.9,36.9,18,,1.0,4,2
14,1,39,B2,한종석,남,58,5.0,4.87,0.15,53.3,26.7,13.3,5520 6353,,6.0,45.5,,66.7/3,100.0/2,60.0/5,33.3/3,0.0/4,20.0/5,22,5.81,42.1,104,4.99,49.7,27.6,51,7.0,3.0,1,5
14,2,33,B2,서종원,남,60,3.06,1.0,0.18,23.5,17.6,5.9,0356 5661,,3.05,15.4,,0.0/3,33.3/3,50.0/2,0.0/3,0.0/2,0.0/2,15,5.29,38.0,66,4.99,49.2,31.1,38,,3.0,1,5
14,3,40,A1,김완석,남,55,6.81,6.75,0.13,75.0,43.8,37.5,5231 1135,,7.03,58.9,,100.0/5,80.0/5,62.5/8,57.1/7,50.0/6,37.5/8,39,5.79,42.5,45,4.88,46.9,31.3,48,3.0,3.0,1,5
14,4,34,B1,임태경,여,50,4.21,4.11,0.2,36.8,15.8,15.8,5361 4316,,3.98,20.0,,25.0/4,28.6/7,0.0/6,0.0/4,0.0/3,0.0/7,31,4.88,29.1,69,4.79,45.5,26.6,35,4.0,3.0,1,5
14,5,42,A2,송효석,남,54,4.53,4.44,0.24,47.1,5.9,0.0,3445 5643,,5.46,33.8,,62.5/8,60.0/5,16.7/6,0.0/6,16.7/6,0.0/6,37,5.21,33.6,24,4.81,47.8,29.0,132,,3.0,1,5
14,6,43,B1,김재윤,남,58,4.39,4.14,0.21,38.9,22.2,5.6,5623 5442,,4.72,29.3,,75.0/4,20.0/5,40.0/5,12.5/8,20.0/5,25.0/4,31,6.13,45.0,75,5.47,54.4,36.2,28,,3.0,1,5
15,1,38,A2,류해광,남,64,4.44,4.28,0.22,50.0,22.2,5.6,5533 3312,,5.39,31.1,,57.1/7,50.0/6,20.0/5,42.9/7,14.3/7,0.0/6,38,4.87,28.0,62,6.73,70.8,54.9,98,8.0,5.0,6,3
15,2,34,A1,조성인,남,54,7.41,7.29,0.13,76.5,70.6,41.2,1312 1525,,7.57,64.5,,83.3/6,87.5/8,66.7/9,50.0/6,50.0/6,33.3/6,41,5.58,39.7,37,5.84,58.2,37.7,21,6.0,5.0,6,3
15,3,46,B1,한  진,남,59,7.12,6.85,0.2,88.2,52.9,23.5,3611 2213,,5.98,43.9,,100.0/3,14.3/7,60.0/5,75.0/4,20.0/5,50.0/6,30,4.62,24.5,46,5.85,55.4,43.0,143,,5.0,6,3
15,4,37,A1,김응선,남,55,7.19,7.19,0.13,75.0,62.5,25.0,2451 3221,,7.21,58.1,,88.9/9,57.1/7,50.0/4,60.0/5,55.6/9,0.0/7,41,5.79,45.0,26,6.18,65.2,46.4,89,,5.0,6,3
15,5,48,B1,김종목,남,56,4.47,4.24,0.26,35.3,17.6,5.9,5264 3413,,4.03,14.1,,42.9/7,12.5/8,0.0/5,16.7/6,0.0/4,16.7/6,36,5.06,34.6,65,6.16,61.0,48.3,86,,5.0,6,3
15,6,45,A1,김종민,남,55,6.82,6.35,0.12,70.6,64.7,29.4,1251 2210,,7.8,71.4,,71.4/7,66.7/6,57.1/7,83.3/6,60.0/5,80.0/5,36,4.96,29.3,15,5.77,57.7,42.3,26,,5.0,6,3
16,1,40,B1,홍기철,남,67,3.33,3.0,18.27,16.7,16.7,0.0,5542 5525,,4.0,25.0,,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,0.0/1,2,5.71,38.1,18,5.9,57.8,42.2,36,6.0,1.0,3,4
16,2,44,A2,구현구,남,60,3.17,3.0,18.5,16.7,16.7,0.0,6662 4456,,3.17,16.7,,00.0/0,0.0/1,0.0/2,0.0/1,00.0/0,100.0/1,5,4.91,29.7,3,5.46,53.5,38.7,149,5.0,1.0,3,4
16,3,38,B1,김선웅,남,66,4.0,4.0,18.23,50.0,16.7,0.0,3362 5623,,4.0,16.7,,0.0/1,00.0/0,100.0/1,0.0/1,00.0/0,0.0/1,4,5.79,44.4,55,5.62,57.9,39.7,92,,1.0,3,4
16,4,38,A2,김현덕,남,61,5.33,5.17,18.29,50.0,16.7,16.7,5443 1316,,6.0,28.6,,0.0/1,0.0/1,0.0/1,00.0/0,100.0/1,0.0/1,5,5.54,37.2,72,5.53,55.6,36.3,75,,1.0,3,4
16,5,41,B1,권일혁,남,60,3.0,3.0,18.47,33.3,0.0,0.0,3566 5366,,3.0,0.0,,00.0/0,0.0/1,0.0/1,0.0/1,00.0/0,0.0/1,4,6.19,44.0,47,4.92,48.0,29.1,87,7.0,1.0,3,4
16,6,39,A2,윤동오,남,62,4.83,4.42,18.21,50.0,33.3,0.0,5436 2251,,4.83,33.3,,00.0/0,0.0/1,0.0/1,0.0/1,00.0/0,00.0/0,3,5.32,37.0,98,5.46,52.1,34.3,25,8.0,1.0,3,4
17,1,50,A1,이용세,남,55,6.0,5.83,18.29,33.3,33.3,33.3,4144 4121,,6.75,50.0,,0.0/1,100.0/1,00.0/0,00.0/0,0.0/1,0.0/2,5,5.53,38.6,110,5.47,51.8,42.3,84,9.0,1.0,4,2
17,2,35,B1,반혜진,여,52,3.83,3.75,18.09,33.3,0.0,0.0,3564 4324,,3.4,0.0,,00.0/0,00.0/0,0.0/1,0.0/1,00.0/0,0.0/1,3,4.6,28.1,80,4.8,45.9,33.1,110,7.0,1.0,4,2
17,3,41,B2,박진서,남,55,8.0,8.0,18.12,83.3,83.3,33.3,4222 1131,,7.6,80.0,,00.0/0,00.0/0,00.0/0,0.0/1,100.0/1,100.0/1,3,6.29,48.9,5,5.04,47.1,29.0,150,,1.0,4,2
17,4,46,A2,김민천,남,56,7.33,7.17,18.18,83.3,66.7,33.3,1315 2221,,7.43,71.4,,0.0/1,00.0/0,100.0/1,0.0/1,100.0/1,100.0/1,5,5.42,35.2,103,5.13,50.8,31.7,93,,1.0,4,2
17,5,34,B1,김은지,여,51,3.0,2.83,18.35,16.7,16.7,0.0,4626 5546,,3.0,16.7,,0.0/1,00.0/0,00.0/0,0.0/1,100.0/1,0.0/1,4,5.46,35.1,44,5.09,50.4,35.1,7,6.0,1.0,4,2
17,6,36,A1,서  휘,남,56,4.83,4.58,18.08,50.0,33.3,0.0,2653 4222,,4.2,20.0,,00.0/0,00.0/0,0.0/1,00.0/0,100.0/1,0.0/1,3,5.21,31.3,53,6.26,62.7,48.0,74,5.0,1.0,4,2
1,1,51,B2,김국흠,남,63,5.94,5.75,0.19,62.5,43.8,25.0,4361 2532,,4.0,21.3, 일08-1-4,50.0/4,40.0/5,50.0/4,25.0/4,40.0/5,0.0/3,25,5.59,41.1,93,5.91,60.7,41.9,31,9.0,1.0,5,3
1,2,38,A2,김현덕,남,61,4.63,4.42,0.21,47.4,21.1,5.3,3635 3262,,5.33,30.3, 온16-3-4,71.4/7,0.0/5,20.0/5,37.5/8,14.3/7,0.0/6,38,5.54,37.2,72,5.53,55.6,36.3,75,14.0,1.0,5,3
1,3,26,B2,박민영,여,41,3.81,3.63,0.25,31.3,6.3,6.3,3343 1355,,3.19,7.5, 일13-3-2,50.0/6,0.0/4,0.0/3,0.0/4,0.0/5,0.0/4,26,6.04,47.1,91,5.3,53.3,36.0,124,12.0,1.0,5,3
1,4,42,A2,정경호,남,55,5.12,5.06,0.21,52.9,35.3,17.6,3136 2224,,5.23,32.3, 일02-4-3,50.0/6,60.0/5,40.0/5,14.3/7,20.0/5,33.3/6,34,4.79,26.6,14,4.75,45.7,32.1,141,10.0,1.0,5,3
1,5,42,B2,최영재,남,58,3.69,3.15,0.21,30.8,15.4,15.4,0453 6113,,4.5,25.0," 일03-6-3, 일10-5-4",40.0/5,33.3/3,0.0/2,33.3/3,0.0/4,25.0/4,21,4.61,26.9,85,5.18,52.3,34.0,114,,1.0,5,3
1,6,36,B1,박준호,남,66,3.47,3.09,0.26,17.6,5.9,0.0,4444 2355,,3.98,14.3, 일09-3-1,20.0/5,0.0/4,20.0/5,0.0/3,20.0/5,0.0/4,26,5.35,34.8,20,5.37,53.4,33.6,17,8.0,1.0,5,3
2,1,51,B1,이응석,남,61,5.0,4.67,0.13,38.9,38.9,33.3,5215 1154,,4.71,28.8, 일05-4-4,80.0/5,50.0/4,25.0/4,20.0/5,20.0/5,0.0/6,29,5.8,45.3,21,5.99,59.0,41.0,106,13.0,2.0,1,5
2,2,40,A1,김완석,남,55,6.81,6.75,0.13,75.0,43.8,37.5,5231 1135,,7.03,58.9," 일03-5-5, 일14-1-3",100.0/5,80.0/5,62.5/8,57.1/7,50.0/6,37.5/8,39,5.79,42.5,45,4.88,46.9,31.3,48,,2.0,1,5
2,3,51,B1,김종희,남,60,5.05,4.71,0.23,52.6,31.6,10.5,3526 6523,,4.63,25.9," 일05-3-2, 일12-4-6",50.0/6,33.3/6,25.0/4,50.0/6,20.0/5,0.0/4,31,5.02,34.9,97,5.68,56.2,41.6,24,,2.0,1,5
2,4,43,B1,김동경,남,58,5.56,5.17,0.27,61.1,27.8,11.1,4463 4323,,4.56,19.7, 일09-6-5,57.1/7,20.0/5,20.0/5,16.7/6,0.0/6,0.0/6,35,5.44,39.3,95,6.05,64.7,42.2,140,9.0,2.0,1,5
2,5,51,A1,김창규,남,58,7.76,7.59,0.16,76.5,70.6,35.3,1311 4242,,6.96,57.4, 일10-1-3,100.0/6,100.0/4,80.0/5,50.0/4,57.1/7,33.3/6,32,5.24,32.9,64,5.07,49.3,31.5,85,11.0,2.0,1,5
2,6,41,A1,문주엽,남,56,7.11,6.87,0.19,78.9,68.4,21.1,6221 2114,,6.44,43.1, 일08-3-2,33.3/6,50.0/6,71.4/7,33.3/6,28.6/7,33.3/6,38,4.98,31.3,25,5.42,52.3,40.3,118,10.0,2.0,1,5
3,1,40,A2,주은석,남,58,6.63,6.34,0.19,56.3,56.3,31.3,4451 1145,,6.37,52.1, 일07-2-4,80.0/5,57.1/7,75.0/4,33.3/6,57.1/7,42.9/7,36,6.04,42.7,83,5.24,49.4,35.1,88,10.0,4.0,2,6
3,2,44,A1,어선규,남,57,7.88,7.65,0.1,82.4,58.8,41.2,3321 1312,,7.06,52.6," 일04-6-3, 일12-1-4",100.0/5,87.5/8,66.7/6,25.0/8,28.6/7,12.5/8,42,5.63,37.8,28,4.97,45.8,29.2,68,16.0,4.0,2,6
3,3,34,B2,염윤정,여,53,3.08,2.88,0.29,7.7,7.7,0.0,4446 4655,,2.64,5.7, 일01-5-2,0.0/6,20.0/5,0.0/4,0.0/3,0.0/4,0.0/6,28,5.07,32.9,60,5.08,52.3,29.0,45,11.0,4.0,2,6
3,4,51,B2,이태희,남,56,6.38,5.97,0.24,75.0,43.8,12.5,3334 3342,,6.25,47.7, 일05-2-6,66.7/3,75.0/4,25.0/4,40.0/5,60.0/5,0.0/2,23,4.73,28.0,84,6.24,64.9,47.4,144,12.0,4.0,2,6
3,5,35,A2,김지영,여,52,5.35,5.21,0.19,52.9,41.2,17.6,2136 1465,,5.69,35.5," 일02-1-4, 일12-5-2",66.7/6,66.7/6,75.0/4,0.0/4,33.3/9,25.0/4,33,5.78,43.6,43,5.73,58.1,41.0,40,,4.0,2,6
3,6,40,B1,홍기철,남,67,4.28,4.0,0.25,38.9,27.8,11.1,2654 1621,,4.77,30.2," 일06-6-3, 온16-1-1",33.3/3,50.0/2,50.0/4,0.0/3,33.3/3,0.0/1,16,5.71,38.1,18,5.9,57.8,42.2,36,,4.0,2,6
4,1,40,A2,손제민,남,62,6.17,6.06,0.16,61.1,50.0,16.7,4222 3125,,5.92,45.9, 일06-3-5,83.3/6,83.3/6,60.0/5,66.7/6,0.0/5,0.0/5,33,5.93,45.5,27,6.29,67.3,44.9,147,11.0,1.0,3,5
4,2,38,B1,김선웅,남,66,5.0,3.76,0.16,47.1,35.3,11.8,1246 1236,,5.18,29.8, 온16-2-3,50.0/4,20.0/5,50.0/4,66.7/3,25.0/4,20.0/5,25,5.79,44.4,55,5.62,57.9,39.7,92,12.0,1.0,3,5
4,3,46,B1,우진수,남,54,6.76,6.65,0.21,82.4,47.1,29.4,2153 3133,,5.41,36.4," 일02-5-6, 일11-1-1",100.0/7,50.0/4,20.0/5,0.0/5,28.6/7,33.3/6,34,5.08,29.9,38,5.62,56.1,37.4,80,,1.0,3,5
4,4,36,A1,서  휘,남,56,6.82,6.56,0.15,64.7,58.8,47.1,1354 1221,,6.2,50.0," 일05-1-1, 온17-4-6",100.0/5,75.0/4,25.0/4,75.0/4,0.0/3,0.0/3,23,5.21,31.3,53,6.26,62.7,48.0,74,,1.0,3,5
4,5,37,A1,손지영,여,52,7.44,7.36,0.19,72.2,55.6,50.0,1426 1111,,6.92,52.1, 일03-3-4,62.5/8,66.7/6,66.7/6,42.9/7,16.7/6,42.9/7,40,5.74,40.2,31,5.11,44.4,36.8,33,13.0,1.0,3,5
4,6,39,B2,이경섭,남,61,5.06,4.94,0.21,50.0,18.8,18.8,6314 3356,,5.24,30.4, 일12-6-3,50.0/4,50.0/4,25.0/4,0.0/3,0.0/5,0.0/4,24,5.25,31.9,109,5.23,51.3,36.0,115,15.0,1.0,3,5
5,1,46,A2,김민천,남,56,5.69,5.63,0.23,56.3,37.5,6.3,6453 2341,,6.22,48.5, 온17-2-4,80.0/5,33.3/9,0.0/6,50.0/10,75.0/8,33.3/6,44,5.42,35.2,103,5.13,50.8,31.7,93,12.0,1.0,2,3
5,2,42,A2,송효석,남,54,4.53,4.44,0.24,47.1,5.9,0.0,3445 5643,,5.46,33.8, 일14-3-5,62.5/8,60.0/5,16.7/6,0.0/6,16.7/6,0.0/6,37,5.21,33.6,24,4.81,47.8,29.0,132,13.0,1.0,2,3
5,3,42,B1,전두식,남,57,5.06,4.81,0.2,50.0,33.3,11.1,3420 4651,,4.74,24.1, 일02-6-2,75.0/4,20.0/5,42.9/7,0.0/5,0.0/5,14.3/7,33,4.93,31.9,19,5.65,59.8,37.5,79,17.0,1.0,2,3
5,4,31,B2,문성현,남,71,1.44,1.0,0.32,5.6,5.6,0.0,5266 6666,,2.0,7.5," 일01-6-5, 일10-6-1",0.0/4,0.0/5,20.0/5,33.3/3,0.0/2,0.0/5,24,5.44,36.1,6,5.34,52.2,34.8,134,,1.0,2,3
5,5,38,A2,류해광,남,64,4.44,4.28,0.22,50.0,22.2,5.6,5533 3312,,5.39,31.1," 일08-5-6, 일15-4-1",57.1/7,50.0/6,20.0/5,42.9/7,14.3/7,0.0/6,38,4.87,28.0,62,6.73,70.8,54.9,98,,1.0,2,3
5,6,38,B2,최진혁,남,57,4.19,3.19,0.2,37.5,25.0,6.3,4326 3254,,3.92,23.7, 일06-2-1,80.0/5,0.0/4,25.0/4,0.0/6,0.0/5,0.0/4,28,5.07,29.9,63,5.75,60.7,37.7,97,16.0,1.0,2,3
6,1,38,B1,기광서,남,56,4.41,4.21,0.16,35.3,23.5,5.9,4266 4531,,4.94,31.3, 일13-5-6,66.7/6,37.5/8,40.0/5,0.0/6,16.7/6,25.0/4,35,6.05,45.4,68,5.38,53.9,36.9,18,15.0,1.0,2,4
6,2,48,A1,김효년,남,55,6.41,6.06,0.11,58.8,52.9,23.5,2251 1442,,7.03,56.5, 일11-2-5,100.0/5,33.3/6,71.4/7,66.7/6,33.3/6,37.5/8,38,5.31,37.4,39,4.81,44.2,28.3,103,17.0,1.0,2,4
6,3,33,B2,서종원,남,60,3.06,1.0,0.18,23.5,17.6,5.9,0356 5661,,3.05,15.4, 일14-5-2,0.0/3,33.3/3,50.0/2,0.0/3,0.0/2,0.0/2,15,5.29,38.0,66,4.99,49.2,31.1,38,,1.0,2,4
6,4,49,A1,이재학,남,56,5.28,5.22,0.27,50.0,38.9,11.1,4655 5442,,5.84,47.8, 일10-3-5,57.1/7,80.0/5,83.3/6,42.9/7,0.0/6,14.3/7,38,5.52,35.1,1,4.96,48.2,29.5,60,16.0,1.0,2,4
6,5,53,A2,권명호,남,58,3.89,3.25,0.22,33.3,5.6,5.6,1504 5365,,5.55,40.6," 일01-1-3, 일09-2-4",57.1/7,25.0/4,50.0/6,25.0/4,14.3/7,16.7/6,34,5.58,40.0,99,4.99,48.2,33.1,70,,1.0,2,4
6,6,42,B1,김희용,남,58,4.78,4.39,0.17,50.0,22.2,5.6,2643 3262,,4.98,30.2, 일04-2-2,75.0/4,20.0/5,40.0/5,16.7/6,33.3/6,0.0/6,32,5.94,45.0,11,4.94,46.9,32.4,59,13.0,1.0,2,4
7,1,51,B1,권현기,남,60,4.61,4.19,0.26,38.9,22.2,0.0,5445 4433,,4.03,16.9, 일09-5-6,50.0/6,0.0/4,16.7/6,16.7/6,0.0/4,33.3/6,32,4.62,27.0,106,6.14,60.6,46.8,1,,3.0,1,5
7,2,40,A2,손동민,남,53,4.0,2.76,0.27,35.3,17.6,5.9,2415 5632,,5.17,33.3, 일12-3-5,75.0/4,0.0/2,0.0/3,33.3/3,0.0/4,0.0/2,18,5.62,40.6,51,6.18,60.2,41.7,78,14.0,3.0,1,5
7,3,45,A1,김종민,남,55,6.82,6.35,0.12,70.6,64.7,29.4,1251 2210,,7.8,71.4, 일15-2-6,71.4/7,66.7/6,57.1/7,83.3/6,60.0/5,80.0/5,36,4.96,29.3,15,5.77,57.7,42.3,26,17.0,3.0,1,5
7,4,41,B2,박진서,남,55,6.2,6.2,0.25,66.7,40.0,20.0,6152 4434,,5.98,44.7, 온17-5-3,25.0/4,80.0/5,80.0/5,0.0/3,0.0/2,0.0/4,23,6.29,48.9,5,5.04,47.1,29.0,150,,3.0,1,5
7,5,42,A2,황이태,남,58,4.94,4.33,0.28,55.6,16.7,11.1,3633 5162,,5.31,29.0, 일13-2-4,60.0/5,50.0/6,66.7/6,0.0/5,0.0/6,20.0/5,33,5.34,34.5,9,6.02,63.6,45.8,19,,3.0,1,5
7,6,52,B1,김대선,남,55,3.42,3.18,0.2,15.8,10.5,5.3,2554 5163,,3.42,9.7, 일11-3-4,20.0/5,0.0/6,0.0/5,16.7/6,0.0/5,20.0/5,32,5.46,37.9,35,5.19,52.4,34.7,130,15.0,3.0,1,5
8,1,43,B1,김재윤,남,58,4.39,4.14,0.21,38.9,22.2,5.6,5623 5442,,4.72,29.3, 일14-4-6,75.0/4,20.0/5,40.0/5,12.5/8,20.0/5,25.0/4,31,6.13,45.0,75,5.47,54.4,36.2,28,16.0,2.0,1,5
8,2,34,A2,김민준,남,55,8.27,8.03,0.2,86.7,73.3,46.7,3121 1141,,7.07,61.1," 일04-4-6, 일11-5-3",83.3/6,100.0/4,50.0/4,20.0/5,40.0/5,80.0/5,29,6.03,40.7,41,4.94,45.3,31.3,105,,2.0,1,5
8,3,36,B1,박준호,남,66,3.47,3.09,0.26,17.6,5.9,0.0,4444 2355,,3.98,14.3, 일09-3-1,20.0/5,0.0/4,20.0/5,0.0/3,20.0/5,0.0/4,26,5.35,34.8,20,5.37,53.4,33.6,17,1.0,2.0,1,5
8,4,44,A2,구현구,남,60,5.75,5.58,0.19,60.0,45.0,25.0,2531 1231,,5.71,37.9," 일05-6-5, 온16-6-2",50.0/6,80.0/5,0.0/5,25.0/4,20.0/5,25.0/4,29,4.91,29.7,3,5.46,53.5,38.7,149,,2.0,1,5
8,5,39,A2,김영민,남,56,4.94,4.75,0.23,50.0,27.8,0.0,3234 2233,,5.64,40.0, 일03-2-2,66.7/6,50.0/6,40.0/5,37.5/8,14.3/7,14.3/7,39,4.77,28.6,108,5.61,57.7,37.2,71,17.0,2.0,1,5
8,6,51,B1,황만주,남,64,4.11,3.83,0.27,38.9,27.8,5.6,4566 2622,,4.23,21.1, 일01-3-1,16.7/6,50.0/4,0.0/7,16.7/6,16.7/6,25.0/4,33,5.71,40.6,90,4.99,49.7,27.6,116,,2.0,1,5
9,1,35,B1,반혜진,여,52,4.0,3.5,0.28,37.5,12.5,6.3,4653 3633,,4.55,23.4," 일07-6-5, 온17-3-2",0.0/4,33.3/3,0.0/2,0.0/2,50.0/4,0.0/3,18,4.6,28.1,80,4.8,45.9,33.1,110,,1.0,2,6
9,2,43,B1,김동경,남,58,5.56,5.17,0.27,61.1,27.8,11.1,4463 4323,,4.56,19.7, 일09-6-5,57.1/7,20.0/5,20.0/5,16.7/6,0.0/6,0.0/6,35,5.44,39.3,95,6.05,64.7,42.2,140,2.0,1.0,2,6
9,3,37,A1,김도휘,남,58,6.61,6.44,0.2,72.2,44.4,22.2,1432 2321,,6.65,53.2, 일10-2-2,100.0/5,40.0/5,28.6/7,83.3/6,60.0/5,42.9/7,35,4.99,29.1,92,4.99,49.3,30.1,5,17.0,1.0,2,6
9,4,39,A2,김강현,남,56,5.5,5.42,0.23,55.6,38.9,16.7,3646 2546,,5.78,34.4," 일02-3-5, 일09-1-2",71.4/7,50.0/4,28.6/7,33.3/6,50.0/6,0.0/6,36,5.16,35.4,94,5.71,56.0,40.3,14,,1.0,2,6
9,5,54,A1,최재원,남,60,5.11,4.97,0.22,52.6,26.3,10.5,3315 4514,,5.77,37.9," 일04-3-4, 일13-1-1",60.0/5,66.7/6,25.0/8,33.3/6,0.0/4,50.0/6,35,5.71,41.9,89,5.96,61.9,40.7,77,,1.0,2,6
9,6,51,B2,김국흠,남,63,5.94,5.75,0.19,62.5,43.8,25.0,4361 2532,,4.0,21.3, 일08-1-4,50.0/4,40.0/5,50.0/4,25.0/4,40.0/5,0.0/3,25,5.59,41.1,93,5.91,60.7,41.9,31,1.0,1.0,2,6
10,1,42,A2,정경호,남,55,5.12,5.06,0.21,52.9,35.3,17.6,3136 2224,,5.23,32.3, 일02-4-3,50.0/6,60.0/5,40.0/5,14.3/7,20.0/5,33.3/6,34,4.79,26.6,14,4.75,45.7,32.1,141,1.0,5.0,3,2
10,2,39,B2,한종석,남,58,5.0,4.87,0.15,53.3,26.7,13.3,5520 6353,,6.0,45.5," 일07-4-6, 일14-2-1",66.7/3,100.0/2,60.0/5,33.3/3,0.0/4,20.0/5,22,5.81,42.1,104,4.99,49.7,27.6,51,,5.0,3,2
10,3,41,A1,문주엽,남,56,7.11,6.87,0.19,78.9,68.4,21.1,6221 2114,,6.44,43.1, 일08-3-2,33.3/6,50.0/6,71.4/7,33.3/6,28.6/7,33.3/6,38,4.98,31.3,25,5.42,52.3,40.3,118,2.0,5.0,3,2
10,4,32,B2,이지은,여,53,3.53,3.13,0.26,20.0,6.7,6.7,4346 6415,,4.11,23.4," 일03-4-6, 일12-2-1",50.0/4,0.0/5,25.0/4,33.3/3,0.0/5,0.0/3,24,5.25,35.2,79,5.64,55.8,41.1,64,,5.0,3,2
10,5,46,B1,한  진,남,59,7.12,6.85,0.2,88.2,52.9,23.5,3611 2213,,5.98,43.9, 일15-3-3,100.0/3,14.3/7,60.0/5,75.0/4,20.0/5,50.0/6,30,4.62,24.5,46,5.85,55.4,43.0,143,,5.0,3,2
10,6,40,A2,주은석,남,58,6.63,6.34,0.19,56.3,56.3,31.3,4451 1145,,6.37,52.1, 일07-2-4,80.0/5,57.1/7,75.0/4,33.3/6,57.1/7,42.9/7,36,6.04,42.7,83,5.24,49.4,35.1,88,3.0,5.0,3,2
11,1,51,A1,김창규,남,58,7.76,7.59,0.16,76.5,70.6,35.3,1311 4242,,6.96,57.4, 일10-1-3,100.0/6,100.0/4,80.0/5,50.0/4,57.1/7,33.3/6,32,5.24,32.9,64,5.07,49.3,31.5,85,2.0,6.0,1,4
11,2,53,A1,김현철,남,55,6.29,5.74,0.18,64.7,52.9,17.6,2625 3252,,7.13,60.7," 일05-5-3, 일13-6-5",75.0/4,80.0/5,80.0/5,80.0/5,0.0/4,0.0/5,28,5.18,37.6,13,5.26,51.4,35.2,90,,6.0,1,4
11,3,38,B1,이상문,남,55,5.29,5.24,0.18,58.8,35.3,5.9,6261 6322,,4.82,23.0," 일03-1-1, 일11-4-6",28.6/7,33.3/6,20.0/5,28.6/7,20.0/5,0.0/4,34,4.96,30.3,96,5.76,59.6,39.5,15,,6.0,1,4
11,4,41,B1,권일혁,남,60,4.67,4.53,0.27,33.3,16.7,11.1,5344 4461,,4.03,15.3," 일07-5-2, 온16-5-5",28.6/7,40.0/5,12.5/8,25.0/4,0.0/6,0.0/5,35,6.19,44.0,47,4.92,48.0,29.1,87,,6.0,1,4
11,5,34,B2,염윤정,여,53,3.08,2.88,0.29,7.7,7.7,0.0,4446 4655,,2.64,5.7, 일01-5-2,0.0/6,20.0/5,0.0/4,0.0/3,0.0/4,0.0/6,28,5.07,32.9,60,5.08,52.3,29.0,45,3.0,6.0,1,4
11,6,40,A2,손제민,남,62,6.17,6.06,0.16,61.1,50.0,16.7,4222 3125,,5.92,45.9, 일06-3-5,83.3/6,83.3/6,60.0/5,66.7/6,0.0/5,0.0/5,33,5.93,45.5,27,6.29,67.3,44.9,147,4.0,6.0,1,4
